source,"_time",count
"si_call_volume","2017-09-20T01:30:00.000-0700",738
"si_call_volume","2017-09-20T01:45:00.000-0700",733
"si_call_volume","2017-09-20T02:00:00.000-0700",764
"si_call_volume","2017-09-20T02:15:00.000-0700",768
"si_call_volume","2017-09-20T02:30:00.000-0700",777
"si_call_volume","2017-09-20T02:45:00.000-0700",763
"si_call_volume","2017-09-20T03:00:00.000-0700",756
"si_call_volume","2017-09-20T03:15:00.000-0700",756
"si_call_volume","2017-09-20T03:30:00.000-0700",771
"si_call_volume","2017-09-20T03:45:00.000-0700",720
"si_call_volume","2017-09-20T04:00:00.000-0700",668
"si_call_volume","2017-09-20T04:15:00.000-0700",633
"si_call_volume","2017-09-20T04:30:00.000-0700",615
"si_call_volume","2017-09-20T04:45:00.000-0700",564
"si_call_volume","2017-09-20T05:00:00.000-0700",544
"si_call_volume","2017-09-20T05:15:00.000-0700",486
"si_call_volume","2017-09-20T05:30:00.000-0700",473
"si_call_volume","2017-09-20T05:45:00.000-0700",366
"si_call_volume","2017-09-20T06:00:00.000-0700",146
"si_call_volume","2017-09-20T06:15:00.000-0700",153
"si_call_volume","2017-09-20T06:30:00.000-0700",157
"si_call_volume","2017-09-20T06:45:00.000-0700",108
"si_call_volume","2017-09-20T07:00:00.000-0700",84
"si_call_volume","2017-09-20T07:15:00.000-0700",109
"si_call_volume","2017-09-20T07:30:00.000-0700",121
"si_call_volume","2017-09-20T07:45:00.000-0700",75
"si_call_volume","2017-09-20T08:00:00.000-0700",91
"si_call_volume","2017-09-20T08:15:00.000-0700",113
"si_call_volume","2017-09-20T08:30:00.000-0700",85
"si_call_volume","2017-09-20T08:45:00.000-0700",63
"si_call_volume","2017-09-20T09:00:00.000-0700",61
"si_call_volume","2017-09-20T09:15:00.000-0700",54
"si_call_volume","2017-09-20T09:30:00.000-0700",49
"si_call_volume","2017-09-20T09:45:00.000-0700",42
"si_call_volume","2017-09-20T10:00:00.000-0700",44
"si_call_volume","2017-09-20T10:15:00.000-0700",21
"si_call_volume","2017-09-20T10:30:00.000-0700",23
"si_call_volume","2017-09-20T10:45:00.000-0700",31
"si_call_volume","2017-09-20T11:00:00.000-0700",35
"si_call_volume","2017-09-20T11:15:00.000-0700",33
"si_call_volume","2017-09-20T11:30:00.000-0700",24
"si_call_volume","2017-09-20T11:45:00.000-0700",10
"si_call_volume","2017-09-20T12:00:00.000-0700",19
"si_call_volume","2017-09-20T12:15:00.000-0700",15
"si_call_volume","2017-09-20T12:30:00.000-0700",21
"si_call_volume","2017-09-20T12:45:00.000-0700",14
"si_call_volume","2017-09-20T13:00:00.000-0700",19
"si_call_volume","2017-09-20T13:15:00.000-0700",11
"si_call_volume","2017-09-20T13:30:00.000-0700",27
"si_call_volume","2017-09-20T13:45:00.000-0700",19
"si_call_volume","2017-09-20T14:00:00.000-0700",34
"si_call_volume","2017-09-20T14:15:00.000-0700",42
"si_call_volume","2017-09-20T14:30:00.000-0700",8
"si_call_volume","2017-09-20T14:45:00.000-0700",38
"si_call_volume","2017-09-20T15:00:00.000-0700",49
"si_call_volume","2017-09-20T15:15:00.000-0700",41
"si_call_volume","2017-09-20T15:30:00.000-0700",60
"si_call_volume","2017-09-20T15:45:00.000-0700",60
"si_call_volume","2017-09-20T16:00:00.000-0700",55
"si_call_volume","2017-09-20T16:15:00.000-0700",98
"si_call_volume","2017-09-20T16:30:00.000-0700",120
"si_call_volume","2017-09-20T16:45:00.000-0700",146
"si_call_volume","2017-09-20T17:00:00.000-0700",139
"si_call_volume","2017-09-20T17:15:00.000-0700",157
"si_call_volume","2017-09-20T17:30:00.000-0700",168
"si_call_volume","2017-09-20T17:45:00.000-0700",392
"si_call_volume","2017-09-20T18:00:00.000-0700",440
"si_call_volume","2017-09-20T18:15:00.000-0700",432
"si_call_volume","2017-09-20T18:30:00.000-0700",405
"si_call_volume","2017-09-20T18:45:00.000-0700",501
"si_call_volume","2017-09-20T19:00:00.000-0700",550
"si_call_volume","2017-09-20T19:15:00.000-0700",628
"si_call_volume","2017-09-20T19:30:00.000-0700",602
"si_call_volume","2017-09-20T19:45:00.000-0700",682
"si_call_volume","2017-09-20T20:00:00.000-0700",734
"si_call_volume","2017-09-20T20:15:00.000-0700",712
"si_call_volume","2017-09-20T20:30:00.000-0700",667
"si_call_volume","2017-09-20T20:45:00.000-0700",722
"si_call_volume","2017-09-20T21:00:00.000-0700",726
"si_call_volume","2017-09-20T21:15:00.000-0700",753
"si_call_volume","2017-09-20T21:30:00.000-0700",734
"si_call_volume","2017-09-20T21:45:00.000-0700",706
"si_call_volume","2017-09-20T22:00:00.000-0700",753
"si_call_volume","2017-09-20T22:15:00.000-0700",721
"si_call_volume","2017-09-20T22:30:00.000-0700",712
"si_call_volume","2017-09-20T22:45:00.000-0700",726
"si_call_volume","2017-09-20T23:00:00.000-0700",728
"si_call_volume","2017-09-20T23:15:00.000-0700",724
"si_call_volume","2017-09-20T23:30:00.000-0700",734
"si_call_volume","2017-09-20T23:45:00.000-0700",682
"si_call_volume","2017-09-21T00:00:00.000-0700",719
"si_call_volume","2017-09-21T00:15:00.000-0700",691
"si_call_volume","2017-09-21T00:30:00.000-0700",722
"si_call_volume","2017-09-21T00:45:00.000-0700",738
"si_call_volume","2017-09-21T01:00:00.000-0700",711
"si_call_volume","2017-09-21T01:15:00.000-0700",755
"si_call_volume","2017-09-21T01:30:00.000-0700",734
"si_call_volume","2017-09-21T01:45:00.000-0700",727
"si_call_volume","2017-09-21T02:00:00.000-0700",731
"si_call_volume","2017-09-21T02:15:00.000-0700",812
"si_call_volume","2017-09-21T02:30:00.000-0700",800
"si_call_volume","2017-09-21T02:45:00.000-0700",801
"si_call_volume","2017-09-21T03:00:00.000-0700",812
"si_call_volume","2017-09-21T03:15:00.000-0700",818
"si_call_volume","2017-09-21T03:30:00.000-0700",790
"si_call_volume","2017-09-21T03:45:00.000-0700",707
"si_call_volume","2017-09-21T04:00:00.000-0700",635
"si_call_volume","2017-09-21T04:15:00.000-0700",591
"si_call_volume","2017-09-21T04:30:00.000-0700",556
"si_call_volume","2017-09-21T04:45:00.000-0700",541
"si_call_volume","2017-09-21T05:00:00.000-0700",653
"si_call_volume","2017-09-21T05:15:00.000-0700",590
"si_call_volume","2017-09-21T05:30:00.000-0700",632
"si_call_volume","2017-09-21T05:45:00.000-0700",422
"si_call_volume","2017-09-21T06:00:00.000-0700",154
"si_call_volume","2017-09-21T06:15:00.000-0700",143
"si_call_volume","2017-09-21T06:30:00.000-0700",108
"si_call_volume","2017-09-21T06:45:00.000-0700",110
"si_call_volume","2017-09-21T07:00:00.000-0700",120
"si_call_volume","2017-09-21T07:15:00.000-0700",111
"si_call_volume","2017-09-21T07:30:00.000-0700",89
"si_call_volume","2017-09-21T07:45:00.000-0700",68
"si_call_volume","2017-09-21T08:00:00.000-0700",85
"si_call_volume","2017-09-21T08:15:00.000-0700",78
"si_call_volume","2017-09-21T08:30:00.000-0700",84
"si_call_volume","2017-09-21T08:45:00.000-0700",63
"si_call_volume","2017-09-21T09:00:00.000-0700",63
"si_call_volume","2017-09-21T09:15:00.000-0700",36
"si_call_volume","2017-09-21T09:30:00.000-0700",59
"si_call_volume","2017-09-21T09:45:00.000-0700",36
"si_call_volume","2017-09-21T10:00:00.000-0700",53
"si_call_volume","2017-09-21T10:15:00.000-0700",37
"si_call_volume","2017-09-21T10:30:00.000-0700",21
"si_call_volume","2017-09-21T10:45:00.000-0700",44
"si_call_volume","2017-09-21T11:00:00.000-0700",20
"si_call_volume","2017-09-21T11:15:00.000-0700",31
"si_call_volume","2017-09-21T11:30:00.000-0700",24
"si_call_volume","2017-09-21T11:45:00.000-0700",7
"si_call_volume","2017-09-21T12:00:00.000-0700",16
"si_call_volume","2017-09-21T12:15:00.000-0700",10
"si_call_volume","2017-09-21T12:30:00.000-0700",29
"si_call_volume","2017-09-21T12:45:00.000-0700",15
"si_call_volume","2017-09-21T13:00:00.000-0700",6
"si_call_volume","2017-09-21T13:15:00.000-0700",12
"si_call_volume","2017-09-21T13:30:00.000-0700",16
"si_call_volume","2017-09-21T13:45:00.000-0700",12
"si_call_volume","2017-09-21T14:00:00.000-0700",33
"si_call_volume","2017-09-21T14:15:00.000-0700",25
"si_call_volume","2017-09-21T14:30:00.000-0700",22
"si_call_volume","2017-09-21T14:45:00.000-0700",31
"si_call_volume","2017-09-21T15:00:00.000-0700",26
"si_call_volume","2017-09-21T15:15:00.000-0700",15
"si_call_volume","2017-09-21T15:30:00.000-0700",49
"si_call_volume","2017-09-21T15:45:00.000-0700",64
"si_call_volume","2017-09-21T16:00:00.000-0700",46
"si_call_volume","2017-09-21T16:15:00.000-0700",78
"si_call_volume","2017-09-21T16:30:00.000-0700",79
"si_call_volume","2017-09-21T16:45:00.000-0700",100
"si_call_volume","2017-09-21T17:00:00.000-0700",87
"si_call_volume","2017-09-21T17:15:00.000-0700",115
"si_call_volume","2017-09-21T17:30:00.000-0700",114
"si_call_volume","2017-09-21T17:45:00.000-0700",331
"si_call_volume","2017-09-21T18:00:00.000-0700",407
"si_call_volume","2017-09-21T18:15:00.000-0700",433
"si_call_volume","2017-09-21T18:30:00.000-0700",423
"si_call_volume","2017-09-21T18:45:00.000-0700",525
"si_call_volume","2017-09-21T19:00:00.000-0700",540
"si_call_volume","2017-09-21T19:15:00.000-0700",560
"si_call_volume","2017-09-21T19:30:00.000-0700",570
"si_call_volume","2017-09-21T19:45:00.000-0700",680
"si_call_volume","2017-09-21T20:00:00.000-0700",686
"si_call_volume","2017-09-21T20:15:00.000-0700",684
"si_call_volume","2017-09-21T20:30:00.000-0700",722
"si_call_volume","2017-09-21T20:45:00.000-0700",676
"si_call_volume","2017-09-21T21:00:00.000-0700",696
"si_call_volume","2017-09-21T21:15:00.000-0700",717
"si_call_volume","2017-09-21T21:30:00.000-0700",693
"si_call_volume","2017-09-21T21:45:00.000-0700",301
"si_call_volume","2017-09-21T22:00:00.000-0700",701
"si_call_volume","2017-09-21T22:15:00.000-0700",705
"si_call_volume","2017-09-21T22:30:00.000-0700",716
"si_call_volume","2017-09-21T22:45:00.000-0700",698
"si_call_volume","2017-09-21T23:00:00.000-0700",710
"si_call_volume","2017-09-21T23:15:00.000-0700",716
"si_call_volume","2017-09-21T23:30:00.000-0700",679
"si_call_volume","2017-09-21T23:45:00.000-0700",677
"si_call_volume","2017-09-22T00:00:00.000-0700",690
"si_call_volume","2017-09-22T00:15:00.000-0700",681
"si_call_volume","2017-09-22T00:30:00.000-0700",692
"si_call_volume","2017-09-22T00:45:00.000-0700",641
"si_call_volume","2017-09-22T01:00:00.000-0700",688
"si_call_volume","2017-09-22T01:15:00.000-0700",726
"si_call_volume","2017-09-22T01:30:00.000-0700",750
"si_call_volume","2017-09-22T01:45:00.000-0700",757
"si_call_volume","2017-09-22T02:00:00.000-0700",695
"si_call_volume","2017-09-22T02:15:00.000-0700",709
"si_call_volume","2017-09-22T02:30:00.000-0700",707
"si_call_volume","2017-09-22T02:45:00.000-0700",710
"si_call_volume","2017-09-22T03:00:00.000-0700",707
"si_call_volume","2017-09-22T03:15:00.000-0700",718
"si_call_volume","2017-09-22T03:30:00.000-0700",735
"si_call_volume","2017-09-22T03:45:00.000-0700",691
"si_call_volume","2017-09-22T04:00:00.000-0700",627
"si_call_volume","2017-09-22T04:15:00.000-0700",589
"si_call_volume","2017-09-22T04:30:00.000-0700",563
"si_call_volume","2017-09-22T04:45:00.000-0700",555
"si_call_volume","2017-09-22T05:00:00.000-0700",445
"si_call_volume","2017-09-22T05:15:00.000-0700",447
"si_call_volume","2017-09-22T05:30:00.000-0700",439
"si_call_volume","2017-09-22T05:45:00.000-0700",512
"si_call_volume","2017-09-22T06:00:00.000-0700",459
"si_call_volume","2017-09-22T06:15:00.000-0700",139
"si_call_volume","2017-09-22T06:30:00.000-0700",151
"si_call_volume","2017-09-22T06:45:00.000-0700",159
"si_call_volume","2017-09-22T07:00:00.000-0700",96
"si_call_volume","2017-09-22T07:15:00.000-0700",110
"si_call_volume","2017-09-22T07:30:00.000-0700",116
"si_call_volume","2017-09-22T07:45:00.000-0700",82
"si_call_volume","2017-09-22T08:00:00.000-0700",95
"si_call_volume","2017-09-22T08:15:00.000-0700",87
"si_call_volume","2017-09-22T08:30:00.000-0700",60
"si_call_volume","2017-09-22T08:45:00.000-0700",54
"si_call_volume","2017-09-22T09:00:00.000-0700",43
"si_call_volume","2017-09-22T09:15:00.000-0700",57
"si_call_volume","2017-09-22T09:30:00.000-0700",26
"si_call_volume","2017-09-22T09:45:00.000-0700",41
"si_call_volume","2017-09-22T10:00:00.000-0700",47
"si_call_volume","2017-09-22T10:15:00.000-0700",38
"si_call_volume","2017-09-22T10:30:00.000-0700",19
"si_call_volume","2017-09-22T10:45:00.000-0700",6
"si_call_volume","2017-09-22T11:00:00.000-0700",16
"si_call_volume","2017-09-22T11:15:00.000-0700",15
"si_call_volume","2017-09-22T11:30:00.000-0700",16
"si_call_volume","2017-09-22T11:45:00.000-0700",13
"si_call_volume","2017-09-22T12:00:00.000-0700",10
"si_call_volume","2017-09-22T12:15:00.000-0700",9
"si_call_volume","2017-09-22T12:30:00.000-0700",11
"si_call_volume","2017-09-22T12:45:00.000-0700",1
"si_call_volume","2017-09-22T13:00:00.000-0700",20
"si_call_volume","2017-09-22T13:15:00.000-0700",11
"si_call_volume","2017-09-22T13:30:00.000-0700",2
"si_call_volume","2017-09-22T13:45:00.000-0700",10
"si_call_volume","2017-09-22T14:00:00.000-0700",10
"si_call_volume","2017-09-22T14:15:00.000-0700",15
"si_call_volume","2017-09-22T14:30:00.000-0700",9
"si_call_volume","2017-09-22T14:45:00.000-0700",16
"si_call_volume","2017-09-22T15:00:00.000-0700",17
"si_call_volume","2017-09-22T15:15:00.000-0700",39
"si_call_volume","2017-09-22T15:30:00.000-0700",27
"si_call_volume","2017-09-22T15:45:00.000-0700",30
"si_call_volume","2017-09-22T16:00:00.000-0700",38
"si_call_volume","2017-09-22T16:15:00.000-0700",56
"si_call_volume","2017-09-22T16:30:00.000-0700",55
"si_call_volume","2017-09-22T16:45:00.000-0700",62
"si_call_volume","2017-09-22T17:00:00.000-0700",79
"si_call_volume","2017-09-22T17:15:00.000-0700",101
"si_call_volume","2017-09-22T17:30:00.000-0700",125
"si_call_volume","2017-09-22T17:45:00.000-0700",121
"si_call_volume","2017-09-22T18:00:00.000-0700",359
"si_call_volume","2017-09-22T18:15:00.000-0700",387
"si_call_volume","2017-09-22T18:30:00.000-0700",372
"si_call_volume","2017-09-22T18:45:00.000-0700",402
"si_call_volume","2017-09-22T19:00:00.000-0700",457
"si_call_volume","2017-09-22T19:15:00.000-0700",485
"si_call_volume","2017-09-22T19:30:00.000-0700",561
"si_call_volume","2017-09-22T19:45:00.000-0700",555
"si_call_volume","2017-09-22T20:00:00.000-0700",675
"si_call_volume","2017-09-22T20:15:00.000-0700",676
"si_call_volume","2017-09-22T20:30:00.000-0700",649
"si_call_volume","2017-09-22T20:45:00.000-0700",685
"si_call_volume","2017-09-22T21:00:00.000-0700",638
"si_call_volume","2017-09-22T21:15:00.000-0700",686
"si_call_volume","2017-09-22T21:30:00.000-0700",700
"si_call_volume","2017-09-22T21:45:00.000-0700",639
"si_call_volume","2017-09-22T22:00:00.000-0700",666
"si_call_volume","2017-09-22T22:15:00.000-0700",690
"si_call_volume","2017-09-22T22:30:00.000-0700",697
"si_call_volume","2017-09-22T22:45:00.000-0700",699
"si_call_volume","2017-09-22T23:00:00.000-0700",681
"si_call_volume","2017-09-22T23:15:00.000-0700",664
"si_call_volume","2017-09-22T23:30:00.000-0700",702
"si_call_volume","2017-09-22T23:45:00.000-0700",704
"si_call_volume","2017-09-23T00:00:00.000-0700",656
"si_call_volume","2017-09-23T00:15:00.000-0700",648
"si_call_volume","2017-09-23T00:30:00.000-0700",679
"si_call_volume","2017-09-23T00:45:00.000-0700",676
"si_call_volume","2017-09-23T01:00:00.000-0700",680
"si_call_volume","2017-09-23T01:15:00.000-0700",673
"si_call_volume","2017-09-23T01:30:00.000-0700",659
"si_call_volume","2017-09-23T01:45:00.000-0700",663
"si_call_volume","2017-09-23T02:00:00.000-0700",709
"si_call_volume","2017-09-23T02:15:00.000-0700",722
"si_call_volume","2017-09-23T02:30:00.000-0700",721
"si_call_volume","2017-09-23T02:45:00.000-0700",709
"si_call_volume","2017-09-23T03:00:00.000-0700",688
"si_call_volume","2017-09-23T03:15:00.000-0700",691
"si_call_volume","2017-09-23T03:30:00.000-0700",689
"si_call_volume","2017-09-23T03:45:00.000-0700",687
"si_call_volume","2017-09-23T04:00:00.000-0700",650
"si_call_volume","2017-09-23T04:15:00.000-0700",596
"si_call_volume","2017-09-23T04:30:00.000-0700",556
"si_call_volume","2017-09-23T04:45:00.000-0700",513
"si_call_volume","2017-09-23T05:00:00.000-0700",502
"si_call_volume","2017-09-23T05:15:00.000-0700",487
"si_call_volume","2017-09-23T05:30:00.000-0700",465
"si_call_volume","2017-09-23T05:45:00.000-0700",416
"si_call_volume","2017-09-23T06:00:00.000-0700",258
"si_call_volume","2017-09-23T06:15:00.000-0700",193
"si_call_volume","2017-09-23T06:30:00.000-0700",176
"si_call_volume","2017-09-23T06:45:00.000-0700",121
"si_call_volume","2017-09-23T07:00:00.000-0700",130
"si_call_volume","2017-09-23T07:15:00.000-0700",106
"si_call_volume","2017-09-23T07:30:00.000-0700",95
"si_call_volume","2017-09-23T07:45:00.000-0700",97
"si_call_volume","2017-09-23T08:00:00.000-0700",76
"si_call_volume","2017-09-23T08:15:00.000-0700",68
"si_call_volume","2017-09-23T08:30:00.000-0700",62
"si_call_volume","2017-09-23T08:45:00.000-0700",37
"si_call_volume","2017-09-23T09:00:00.000-0700",30
"si_call_volume","2017-09-23T09:15:00.000-0700",61
"si_call_volume","2017-09-23T09:30:00.000-0700",58
"si_call_volume","2017-09-23T09:45:00.000-0700",50
"si_call_volume","2017-09-23T10:00:00.000-0700",52
"si_call_volume","2017-09-23T10:15:00.000-0700",25
"si_call_volume","2017-09-23T10:30:00.000-0700",23
"si_call_volume","2017-09-23T10:45:00.000-0700",18
"si_call_volume","2017-09-23T11:00:00.000-0700",39
"si_call_volume","2017-09-23T11:15:00.000-0700",24
"si_call_volume","2017-09-23T11:30:00.000-0700",37
"si_call_volume","2017-09-23T11:45:00.000-0700",15
"si_call_volume","2017-09-23T12:00:00.000-0700",18
"si_call_volume","2017-09-23T12:15:00.000-0700",10
"si_call_volume","2017-09-23T12:30:00.000-0700",17
"si_call_volume","2017-09-23T12:45:00.000-0700",16
"si_call_volume","2017-09-23T13:00:00.000-0700",23
"si_call_volume","2017-09-23T13:15:00.000-0700",27
"si_call_volume","2017-09-23T13:30:00.000-0700",19
"si_call_volume","2017-09-23T13:45:00.000-0700",15
"si_call_volume","2017-09-23T14:00:00.000-0700",42
"si_call_volume","2017-09-23T14:15:00.000-0700",50
"si_call_volume","2017-09-23T14:30:00.000-0700",27
"si_call_volume","2017-09-23T14:45:00.000-0700",13
"si_call_volume","2017-09-23T15:00:00.000-0700",26
"si_call_volume","2017-09-23T15:15:00.000-0700",24
"si_call_volume","2017-09-23T15:30:00.000-0700",39
"si_call_volume","2017-09-23T15:45:00.000-0700",74
"si_call_volume","2017-09-23T16:00:00.000-0700",60
"si_call_volume","2017-09-23T16:15:00.000-0700",77
"si_call_volume","2017-09-23T16:30:00.000-0700",83
"si_call_volume","2017-09-23T16:45:00.000-0700",89
"si_call_volume","2017-09-23T17:00:00.000-0700",134
"si_call_volume","2017-09-23T17:15:00.000-0700",97
"si_call_volume","2017-09-23T17:30:00.000-0700",114
"si_call_volume","2017-09-23T17:45:00.000-0700",179
"si_call_volume","2017-09-23T18:00:00.000-0700",367
"si_call_volume","2017-09-23T18:15:00.000-0700",365
"si_call_volume","2017-09-23T18:30:00.000-0700",394
"si_call_volume","2017-09-23T18:45:00.000-0700",422
"si_call_volume","2017-09-23T19:00:00.000-0700",568
"si_call_volume","2017-09-23T19:15:00.000-0700",511
"si_call_volume","2017-09-23T19:30:00.000-0700",557
"si_call_volume","2017-09-23T19:45:00.000-0700",568
"si_call_volume","2017-09-23T20:00:00.000-0700",675
"si_call_volume","2017-09-23T20:15:00.000-0700",670
"si_call_volume","2017-09-23T20:30:00.000-0700",728
"si_call_volume","2017-09-23T20:45:00.000-0700",663
"si_call_volume","2017-09-23T21:00:00.000-0700",662
"si_call_volume","2017-09-23T21:15:00.000-0700",685
"si_call_volume","2017-09-23T21:30:00.000-0700",716
"si_call_volume","2017-09-23T21:45:00.000-0700",657
"si_call_volume","2017-09-23T22:00:00.000-0700",678
"si_call_volume","2017-09-23T22:15:00.000-0700",724
"si_call_volume","2017-09-23T22:30:00.000-0700",694
"si_call_volume","2017-09-23T22:45:00.000-0700",690
"si_call_volume","2017-09-23T23:00:00.000-0700",698
"si_call_volume","2017-09-23T23:15:00.000-0700",668
"si_call_volume","2017-09-23T23:30:00.000-0700",679
"si_call_volume","2017-09-23T23:45:00.000-0700",683
"si_call_volume","2017-09-24T00:00:00.000-0700",678
"si_call_volume","2017-09-24T00:15:00.000-0700",715
"si_call_volume","2017-09-24T00:30:00.000-0700",720
"si_call_volume","2017-09-24T00:45:00.000-0700",709
"si_call_volume","2017-09-24T01:00:00.000-0700",715
"si_call_volume","2017-09-24T01:15:00.000-0700",716
"si_call_volume","2017-09-24T01:30:00.000-0700",663
"si_call_volume","2017-09-24T01:45:00.000-0700",756
"si_call_volume","2017-09-24T02:00:00.000-0700",803
"si_call_volume","2017-09-24T02:15:00.000-0700",787
"si_call_volume","2017-09-24T02:30:00.000-0700",738
"si_call_volume","2017-09-24T02:45:00.000-0700",720
"si_call_volume","2017-09-24T03:00:00.000-0700",738
"si_call_volume","2017-09-24T03:15:00.000-0700",756
"si_call_volume","2017-09-24T03:30:00.000-0700",700
"si_call_volume","2017-09-24T03:45:00.000-0700",712
"si_call_volume","2017-09-24T04:00:00.000-0700",696
"si_call_volume","2017-09-24T04:15:00.000-0700",612
"si_call_volume","2017-09-24T04:30:00.000-0700",636
"si_call_volume","2017-09-24T04:45:00.000-0700",619
"si_call_volume","2017-09-24T05:00:00.000-0700",592
"si_call_volume","2017-09-24T05:15:00.000-0700",538
"si_call_volume","2017-09-24T05:30:00.000-0700",478
"si_call_volume","2017-09-24T05:45:00.000-0700",432
"si_call_volume","2017-09-24T06:00:00.000-0700",247
"si_call_volume","2017-09-24T06:15:00.000-0700",128
"si_call_volume","2017-09-24T06:30:00.000-0700",108
"si_call_volume","2017-09-24T06:45:00.000-0700",126
"si_call_volume","2017-09-24T07:00:00.000-0700",80
"si_call_volume","2017-09-24T07:15:00.000-0700",114
"si_call_volume","2017-09-24T07:30:00.000-0700",95
"si_call_volume","2017-09-24T07:45:00.000-0700",76
"si_call_volume","2017-09-24T08:00:00.000-0700",111
"si_call_volume","2017-09-24T08:15:00.000-0700",80
"si_call_volume","2017-09-24T08:30:00.000-0700",67
"si_call_volume","2017-09-24T08:45:00.000-0700",95
"si_call_volume","2017-09-24T09:00:00.000-0700",57
"si_call_volume","2017-09-24T09:15:00.000-0700",66
"si_call_volume","2017-09-24T09:30:00.000-0700",49
"si_call_volume","2017-09-24T09:45:00.000-0700",46
"si_call_volume","2017-09-24T10:00:00.000-0700",23
"si_call_volume","2017-09-24T10:15:00.000-0700",32
"si_call_volume","2017-09-24T10:30:00.000-0700",30
"si_call_volume","2017-09-24T10:45:00.000-0700",19
"si_call_volume","2017-09-24T11:00:00.000-0700",33
"si_call_volume","2017-09-24T11:15:00.000-0700",18
"si_call_volume","2017-09-24T11:30:00.000-0700",15
"si_call_volume","2017-09-24T11:45:00.000-0700",12
"si_call_volume","2017-09-24T12:00:00.000-0700",8
"si_call_volume","2017-09-24T12:15:00.000-0700",11
"si_call_volume","2017-09-24T12:30:00.000-0700",9
"si_call_volume","2017-09-24T12:45:00.000-0700",22
"si_call_volume","2017-09-24T13:00:00.000-0700",14
"si_call_volume","2017-09-24T13:15:00.000-0700",10
"si_call_volume","2017-09-24T13:30:00.000-0700",11
"si_call_volume","2017-09-24T13:45:00.000-0700",19
"si_call_volume","2017-09-24T14:00:00.000-0700",5
"si_call_volume","2017-09-24T14:15:00.000-0700",5
"si_call_volume","2017-09-24T14:30:00.000-0700",10
"si_call_volume","2017-09-24T14:45:00.000-0700",7
"si_call_volume","2017-09-24T15:00:00.000-0700",11
"si_call_volume","2017-09-24T15:15:00.000-0700",8
"si_call_volume","2017-09-24T15:30:00.000-0700",12
"si_call_volume","2017-09-24T16:00:00.000-0700",4
"si_call_volume","2017-09-24T16:15:00.000-0700",23
"si_call_volume","2017-09-24T16:30:00.000-0700",43
"si_call_volume","2017-09-24T16:45:00.000-0700",49
"si_call_volume","2017-09-24T17:00:00.000-0700",53
"si_call_volume","2017-09-24T17:15:00.000-0700",59
"si_call_volume","2017-09-24T17:30:00.000-0700",69
"si_call_volume","2017-09-24T17:45:00.000-0700",85
"si_call_volume","2017-09-24T18:00:00.000-0700",88
"si_call_volume","2017-09-24T18:15:00.000-0700",115
"si_call_volume","2017-09-24T18:30:00.000-0700",108
"si_call_volume","2017-09-24T18:45:00.000-0700",131
"si_call_volume","2017-09-24T19:00:00.000-0700",186
"si_call_volume","2017-09-24T19:15:00.000-0700",217
"si_call_volume","2017-09-24T19:30:00.000-0700",286
"si_call_volume","2017-09-24T19:45:00.000-0700",379
"si_call_volume","2017-09-24T20:00:00.000-0700",587
"si_call_volume","2017-09-24T20:15:00.000-0700",579
"si_call_volume","2017-09-24T20:30:00.000-0700",565
"si_call_volume","2017-09-24T20:45:00.000-0700",562
"si_call_volume","2017-09-24T21:00:00.000-0700",593
"si_call_volume","2017-09-24T21:15:00.000-0700",617
"si_call_volume","2017-09-24T21:30:00.000-0700",660
"si_call_volume","2017-09-24T21:45:00.000-0700",629
"si_call_volume","2017-09-24T22:00:00.000-0700",650
"si_call_volume","2017-09-24T22:15:00.000-0700",628
"si_call_volume","2017-09-24T22:30:00.000-0700",640
"si_call_volume","2017-09-24T22:45:00.000-0700",630
"si_call_volume","2017-09-24T23:00:00.000-0700",600
"si_call_volume","2017-09-24T23:15:00.000-0700",610
"si_call_volume","2017-09-24T23:30:00.000-0700",660
"si_call_volume","2017-09-24T23:45:00.000-0700",609
"si_call_volume","2017-09-25T00:00:00.000-0700",630
"si_call_volume","2017-09-25T00:15:00.000-0700",602
"si_call_volume","2017-09-25T00:30:00.000-0700",567
"si_call_volume","2017-09-25T00:45:00.000-0700",611
"si_call_volume","2017-09-25T01:00:00.000-0700",594
"si_call_volume","2017-09-25T01:15:00.000-0700",555
"si_call_volume","2017-09-25T01:30:00.000-0700",547
"si_call_volume","2017-09-25T01:45:00.000-0700",531
"si_call_volume","2017-09-25T02:00:00.000-0700",549
"si_call_volume","2017-09-25T02:15:00.000-0700",521
"si_call_volume","2017-09-25T02:30:00.000-0700",299
"si_call_volume","2017-09-25T02:45:00.000-0700",243
"si_call_volume","2017-09-25T03:00:00.000-0700",217
"si_call_volume","2017-09-25T03:15:00.000-0700",176
"si_call_volume","2017-09-25T03:30:00.000-0700",185
"si_call_volume","2017-09-25T03:45:00.000-0700",145
"si_call_volume","2017-09-25T04:00:00.000-0700",155
"si_call_volume","2017-09-25T04:15:00.000-0700",159
"si_call_volume","2017-09-25T04:30:00.000-0700",117
"si_call_volume","2017-09-25T04:45:00.000-0700",119
"si_call_volume","2017-09-25T05:00:00.000-0700",115
"si_call_volume","2017-09-25T05:15:00.000-0700",141
"si_call_volume","2017-09-25T05:30:00.000-0700",122
"si_call_volume","2017-09-25T05:45:00.000-0700",106
"si_call_volume","2017-09-25T06:00:00.000-0700",124
"si_call_volume","2017-09-25T06:15:00.000-0700",108
